,game,model,experiment,episode,metric,value
705,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_5,Summarisation Penatly,0.0
706,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_5,Conversational turns A,2.0
707,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_5,Conversational turns B,1.0
708,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_5,Average Char Count A,169.5
709,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_5,Average Char Count B,434.0
710,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_5,Average Word Count A,33.0
711,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_5,Average Word Count B,84.0
712,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_5,Average Sentence Count A,15.17
713,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_5,Average Sentence Count B,15.83
714,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_1,n Turns,3.0
715,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_1,Request Count,8.0
716,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_1,Parsed Request Count,7.0
717,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_1,Violated Request Count,1.0
718,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_1,Request Success Ratio,0.875
719,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_1,Success,0.0
720,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_1,Lose,0.0
721,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_1,Aborted,1.0
722,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_1,Text Fail,1.0
723,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_1,JSON Fail,0.0
724,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_1,Task Success Rate,0.0
725,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_1,Main Score,
726,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_1,Summarisation Penatly,0.0
727,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_1,Conversational turns A,3.0
728,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_1,Conversational turns B,2.0
729,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_1,Average Char Count A,161.67
730,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_1,Average Char Count B,420.5
731,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_1,Average Word Count A,30.0
732,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_1,Average Word Count B,73.5
733,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_1,Average Sentence Count A,11.17
734,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_1,Average Sentence Count B,18.08
735,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_7,n Turns,5.0
736,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_7,Request Count,13.0
737,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_7,Parsed Request Count,13.0
738,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_7,Violated Request Count,0.0
739,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_7,Request Success Ratio,1.0
740,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_7,Success,1.0
741,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_7,Lose,0.0
742,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_7,Aborted,0.0
743,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_7,Text Fail,0.0
744,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_7,JSON Fail,0.0
745,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_7,Task Success Rate,1.0
746,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_7,Main Score,100.0
747,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_7,Summarisation Penatly,0.0
748,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_7,Conversational turns A,5.0
749,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_7,Conversational turns B,4.0
750,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_7,Average Char Count A,190.4
751,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_7,Average Char Count B,268.5
752,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_7,Average Word Count A,36.4
753,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_7,Average Word Count B,50.5
754,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_7,Average Sentence Count A,15.88
755,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_7,Average Sentence Count B,17.23
756,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_2,n Turns,3.0
757,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_2,Request Count,7.0
758,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_2,Parsed Request Count,7.0
759,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_2,Violated Request Count,0.0
760,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_2,Request Success Ratio,1.0
761,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_2,Success,1.0
762,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_2,Lose,0.0
763,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_2,Aborted,0.0
764,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_2,Text Fail,0.0
765,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_2,JSON Fail,0.0
766,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_2,Task Success Rate,1.0
767,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_2,Main Score,100.0
768,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_2,Summarisation Penatly,0.0
769,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_2,Conversational turns A,3.0
770,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_2,Conversational turns B,2.0
771,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_2,Average Char Count A,196.0
772,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_2,Average Char Count B,420.0
773,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_2,Average Word Count A,38.0
774,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_2,Average Word Count B,72.5
775,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_2,Average Sentence Count A,16.29
776,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_2,Average Sentence Count B,17.18
777,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_4,n Turns,4.0
778,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_4,Request Count,10.0
779,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_4,Parsed Request Count,10.0
780,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_4,Violated Request Count,0.0
781,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_4,Request Success Ratio,1.0
782,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_4,Success,1.0
783,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_4,Lose,0.0
784,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_4,Aborted,0.0
785,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_4,Text Fail,0.0
786,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_4,JSON Fail,0.0
787,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_4,Task Success Rate,1.0
788,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_4,Main Score,100.0
789,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_4,Summarisation Penatly,0.0
790,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_4,Conversational turns A,4.0
791,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_4,Conversational turns B,3.0
792,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_4,Average Char Count A,122.0
793,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_4,Average Char Count B,200.67
794,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_4,Average Word Count A,23.0
795,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_4,Average Word Count B,36.33
796,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_4,Average Sentence Count A,16.62
797,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_4,Average Sentence Count B,16.0
798,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_9,n Turns,3.0
799,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_9,Request Count,7.0
800,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_9,Parsed Request Count,7.0
801,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_9,Violated Request Count,0.0
802,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_9,Request Success Ratio,1.0
803,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_9,Success,1.0
804,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_9,Lose,0.0
805,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_9,Aborted,0.0
806,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_9,Text Fail,0.0
807,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_9,JSON Fail,0.0
808,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_9,Task Success Rate,1.0
809,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_9,Main Score,100.0
810,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_9,Summarisation Penatly,0.0
811,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_9,Conversational turns A,3.0
812,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_9,Conversational turns B,2.0
813,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_9,Average Char Count A,227.33
814,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_9,Average Char Count B,360.0
815,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_9,Average Word Count A,42.67
816,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_9,Average Word Count B,68.0
817,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_9,Average Sentence Count A,15.72
818,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_9,Average Sentence Count B,16.15
819,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_0,n Turns,4.0
820,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_0,Request Count,10.0
821,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_0,Parsed Request Count,10.0
822,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_0,Violated Request Count,0.0
823,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_0,Request Success Ratio,1.0
824,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_0,Success,0.0
825,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_0,Lose,1.0
826,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_0,Aborted,0.0
827,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_0,Text Fail,0.0
828,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_0,JSON Fail,0.0
829,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_0,Task Success Rate,0.8333333333333333
830,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_0,Main Score,83.33333333333333
831,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_0,Summarisation Penatly,0.0
832,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_0,Conversational turns A,4.0
833,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_0,Conversational turns B,3.0
834,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_0,Average Char Count A,159.0
835,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_0,Average Char Count B,358.0
836,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_0,Average Word Count A,30.25
837,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_0,Average Word Count B,66.0
838,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_0,Average Sentence Count A,15.29
839,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,0_no-reprompt_5db,episode_0,Average Sentence Count B,15.55
840,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_3,n Turns,1.0
841,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_3,Request Count,2.0
842,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_3,Parsed Request Count,1.0
843,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_3,Violated Request Count,1.0
844,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_3,Request Success Ratio,0.5
845,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_3,Success,0.0
846,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_3,Lose,1.0
847,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_3,Aborted,0.0
848,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_3,Text Fail,0.0
849,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_3,JSON Fail,0.0
850,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_3,Task Success Rate,0.0
851,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_3,Main Score,0.0
852,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_3,Summarisation Penatly,0.0
853,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_3,Conversational turns A,1.0
854,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_3,Conversational turns B,0.0
855,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_3,Average Char Count A,482.0
856,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_3,Average Char Count B,0.0
857,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_3,Average Word Count A,86.0
858,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_3,Average Word Count B,0.0
859,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_3,Average Sentence Count A,20.17
860,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_3,Average Sentence Count B,0.0
861,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_6,n Turns,2.0
862,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_6,Request Count,4.0
863,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_6,Parsed Request Count,4.0
864,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_6,Violated Request Count,0.0
865,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_6,Request Success Ratio,1.0
866,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_6,Success,1.0
867,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_6,Lose,0.0
868,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_6,Aborted,0.0
869,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_6,Text Fail,0.0
870,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_6,JSON Fail,0.0
871,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_6,Task Success Rate,1.0
872,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_6,Main Score,100.0
873,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_6,Summarisation Penatly,0.0
874,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_6,Conversational turns A,2.0
875,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_6,Conversational turns B,1.0
876,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_6,Average Char Count A,543.0
877,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_6,Average Char Count B,484.0
878,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_6,Average Word Count A,96.0
879,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_6,Average Word Count B,90.0
880,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_6,Average Sentence Count A,14.14
881,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_6,Average Sentence Count B,14.57
882,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_8,n Turns,3.0
883,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_8,Request Count,7.0
884,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_8,Parsed Request Count,7.0
885,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_8,Violated Request Count,0.0
886,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_8,Request Success Ratio,1.0
887,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_8,Success,1.0
888,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_8,Lose,0.0
889,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_8,Aborted,0.0
890,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_8,Text Fail,0.0
891,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_8,JSON Fail,0.0
892,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_8,Task Success Rate,1.0
893,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_8,Main Score,100.0
894,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_8,Summarisation Penatly,0.0
895,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_8,Conversational turns A,3.0
896,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_8,Conversational turns B,2.0
897,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_8,Average Char Count A,312.67
898,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_8,Average Char Count B,463.5
899,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_8,Average Word Count A,56.0
900,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_8,Average Word Count B,82.5
901,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_8,Average Sentence Count A,11.22
902,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_8,Average Sentence Count B,17.82
903,dialoguequest,qwen2.5-72b-instruct-t0.0--qwen2.5-72b-instruct-t0.0,2_reprompt_5db,episode_5,n Turns,2.0
